"GameName","AchievementName","AchievementPageURL","Gamerscore","TAScore","TARatio","DLCName","Unachieveable",
"VALORANT","Time for a field test.","https://www.trueachievements.com/a435796/time-for-a-field-test-achievement","60","175","2.91","","",
"Project Winter","What's in the Box?","https://www.trueachievements.com/a319305/whats-in-the-box-achievement","20","58","2.91","","",
"Forza Motorsport 6","Best of Spa","https://www.trueachievements.com/a205231/best-of-spa-achievement","10","29","2.91","","",
"Super Mega Baseball 2","Get a Real Hit Next Time","https://www.trueachievements.com/a251169/get-a-real-hit-next-time-achievement","15","43","2.91","","",
"Rogue Company","Good Company","https://www.trueachievements.com/a302794/good-company-achievement","50","146","2.92","","",
"Halo: The Master Chief Collection","Cavalier","https://www.trueachievements.com/a193338/cavalier-achievement","10","29","2.92","","",
"Ryse: Son of Rome","Marketer","https://www.trueachievements.com/a181872/marketer-achievement","20","58","2.92","","",
"LEGO Marvel Super Heroes 2","Fin Fang Fanboy","https://www.trueachievements.com/a244160/fin-fang-fanboy-achievement","10","29","2.92","","",
"Forza Motorsport 6","Gaining Experience","https://www.trueachievements.com/a205251/gaining-experience-achievement","10","29","2.92","","True",
"KINGDOM HEARTS III","Start Analysis","https://www.trueachievements.com/a291575/start-analysis-achievement","15","43","2.92","Re Mind","",
"Brawlhalla","Knuckle Sandwich","https://www.trueachievements.com/a262837/knuckle-sandwich-achievement","15","43","2.92","","",
"Knockout City","Squad Up","https://www.trueachievements.com/a328174/squad-up-achievement","10","29","2.92","","True",
"Halo: The Master Chief Collection","Living Legend","https://www.trueachievements.com/a193186/living-legend-achievement","30","87","2.92","","",
"Dead Cells","First aid","https://www.trueachievements.com/a349982/first-aid-achievement","10","29","2.93","Fatal Falls","",
"Yes, Your Grace","Empty walls.","https://www.trueachievements.com/a299223/empty-walls-achievement","15","43","2.93","","",
"Halo: The Master Chief Collection","Pillar of Awesome","https://www.trueachievements.com/a193150/pillar-of-awesome-achievement","10","29","2.93","","",
"Gears of War 4","Classy Move","https://www.trueachievements.com/a223540/classy-move-achievement","5","14","2.93","","",
"Hades","Night and Darkness","https://www.trueachievements.com/a331003/night-and-darkness-achievement","10","29","2.93","","",
"Ryse: Son of Rome","Say Hello To My Little Friend!","https://www.trueachievements.com/a181883/say-hello-to-my-little-friend-achievement","5","14","2.93","","",
"Ryse: Son of Rome","Monstrum Combo","https://www.trueachievements.com/a181887/monstrum-combo-achievement","20","58","2.93","","",
"Forza Horizon 5","Blast From the Past","https://www.trueachievements.com/a372500/blast-from-the-past-achievement","20","58","2.93","Horizon 10-Year Anniversary","",
"Grand Theft Auto V (Xbox One)","Four Way","https://www.trueachievements.com/a199120/four-way-achievement","10","29","2.93","Grand Theft Auto Online Heists","",
"Golf With Your Friends (Windows)","Into the Void","https://www.trueachievements.com/a392274/into-the-void-achievement","15","44","2.93","Corrupted Forest","",
"Monster Hunter: World","In Search of Rare Materials","https://www.trueachievements.com/a282220/in-search-of-rare-materials-achievement","15","44","2.93","Iceborne","",
"Rain on Your Parade","Golf Master","https://www.trueachievements.com/a349064/golf-master-achievement","50","146","2.93","Rain on Your DLC","",
"Dead Cells","Blades N' Roses","https://www.trueachievements.com/a349976/blades-n-roses-achievement","10","29","2.93","Fatal Falls","",
"Halo: The Master Chief Collection","Finished the Fight","https://www.trueachievements.com/a193366/finished-the-fight-achievement","30","88","2.94","","",
"Halo: The Master Chief Collection","Primate","https://www.trueachievements.com/a193372/primate-achievement","5","14","2.94","","",
"Jurassic World Evolution","Instinct that we can program","https://www.trueachievements.com/a253985/instinct-that-we-can-program-achievement","25","73","2.94","","",
"Friday the 13th: The Game","Disc Jockey","https://www.trueachievements.com/a234647/disc-jockey-achievement","10","29","2.94","","True",
"Starlit Kart Racing","Star Booster 1000","https://www.trueachievements.com/a367975/star-booster-1000-achievement","30","88","2.94","","",
"Halo: The Master Chief Collection","What About Those Tanks?","https://www.trueachievements.com/a201854/what-about-those-tanks-achievement","10","29","2.94","Halo 3: ODST","",
"Ryse: Son of Rome","This is My Island","https://www.trueachievements.com/a186188/this-is-my-island-achievement","50","147","2.94","Duel of Fates","",
"Forza Horizon 5","I'll Just Take This Now","https://www.trueachievements.com/a372502/ill-just-take-this-now-achievement","10","29","2.94","Horizon 10-Year Anniversary","",
"Styx: Shards of Darkness","Revenge","https://www.trueachievements.com/a231098/revenge-achievement","80","235","2.94","","",
"Jurassic World Evolution","Bigger. Louder. More Teeth","https://www.trueachievements.com/a253986/bigger-louder-more-teeth-achievement","25","73","2.94","","",
"Battlefield V","Jack of All Trades","https://www.trueachievements.com/a263439/jack-of-all-trades-achievement","90","265","2.94","","",
"Sea of Thieves","Tome of Fire II","https://www.trueachievements.com/a291381/tome-of-fire-ii-achievement","5","14","2.94","Legends of the Sea","",
"Madden NFL 21 (Xbox One)","Primetime","https://www.trueachievements.com/a306799/primetime-achievement","20","58","2.94","","",
"Halo Infinite","Passing the Gas","https://www.trueachievements.com/a346482/passing-the-gas-achievement","10","29","2.94","Campaign","",
"Dead by Daylight","Adept Nemesis","https://www.trueachievements.com/a330610/adept-nemesis-achievement","20","58","2.94","Resident Evil","",
"FIFA 20","End of the Journey","https://www.trueachievements.com/a281725/end-of-the-journey-achievement","80","235","2.94","","True",
"Halo: The Master Chief Collection","Justice","https://www.trueachievements.com/a193414/justice-achievement","5","14","2.94","","",
"Sea of Thieves","Tome of Fire III","https://www.trueachievements.com/a291382/tome-of-fire-iii-achievement","5","14","2.94","Legends of the Sea","",
"Terraria","Gelatin World Tour","https://www.trueachievements.com/a194967/gelatin-world-tour-achievement","25","73","2.94","","",
"Forza Motorsport 6","I Got This","https://www.trueachievements.com/a205245/i-got-this-achievement","20","59","2.95","","",
"Overwatch 2","It's High Noon","https://www.trueachievements.com/a216074/its-high-noon-achievement","15","44","2.95","","",
"Gears 5","Jack of All Trades","https://www.trueachievements.com/a282034/jack-of-all-trades-achievement","25","73","2.95","","",
"Nobody Saves the World","The True Being","https://www.trueachievements.com/a370242/the-true-being-achievement","25","73","2.95","Frozen Hearth","",
"Halo: The Master Chief Collection","Attentive","https://www.trueachievements.com/a201822/attentive-achievement","5","14","2.95","Halo 3: ODST","",
"Brawlhalla","Kill Them with Kindness","https://www.trueachievements.com/a262856/kill-them-with-kindness-achievement","15","44","2.95","","",
"Call of Duty: Black Ops 4","Breaking the Ice","https://www.trueachievements.com/a261541/breaking-the-ice-achievement","15","44","2.95","Classified","",
"Goat Simulator","I am Goat","https://www.trueachievements.com/a217674/i-am-goat-achievement","30","88","2.95","Goatz","",
"Dandara: Trials of Fear Edition","Just to get smashed.","https://www.trueachievements.com/a247480/just-to-get-smashed-achievement","50","147","2.95","","",
"Forza Motorsport 6","Roadtrip USA","https://www.trueachievements.com/a216042/roadtrip-usa-achievement","20","59","2.95","NASCAR Expansion","",
"Plants vs. Zombies Garden Warfare 2","Time to Go Outside","https://www.trueachievements.com/a212811/time-to-go-outside-achievement","100","295","2.95","","",
"Astroneer","I Feel Sick","https://www.trueachievements.com/a268059/i-feel-sick-achievement","10","29","2.95","","",
"Golf With Your Friends (Windows)","Treemendous!","https://www.trueachievements.com/a303432/treemendous-achievement","30","88","2.95","","",
"FIFA 16","Just for inspiration…","https://www.trueachievements.com/a206480/just-for-inspiration-achievement","15","44","2.96","","True",
"Dandara: Trials of Fear Edition","The Creation Side","https://www.trueachievements.com/a247476/the-creation-side-achievement","50","148","2.96","","",
"Sea of Thieves","Tome of Power I","https://www.trueachievements.com/a290154/tome-of-power-i-achievement","5","14","2.96","Festival of Giving","",
"Halo: The Master Chief Collection","Put Up Your Dukes","https://www.trueachievements.com/a194902/put-up-your-dukes-achievement","10","29","2.96","Title Update 1","",
"HITMAN 2","The Gold Account","https://www.trueachievements.com/a277214/the-gold-account-achievement","20","59","2.96","New York","",
"Halo: The Master Chief Collection","Askar","https://www.trueachievements.com/a193339/askar-achievement","10","29","2.96","","",
"Forza Motorsport 6","Giving it a Go","https://www.trueachievements.com/a205260/giving-it-a-go-achievement","20","59","2.96","","True",
"HITMAN 2","Blaze of Glory","https://www.trueachievements.com/a263249/blaze-of-glory-achievement","15","44","2.96","Miami","",
"Fortnite","Many Planks","https://www.trueachievements.com/a236844/many-planks-achievement","30","89","2.96","Save the World","",
"Brawlhalla","Sir Lances-a-lot","https://www.trueachievements.com/a262832/sir-lancesalot-achievement","15","44","2.97","","",
"KINGDOM HEARTS III","Hidden Kings","https://www.trueachievements.com/a267338/hidden-kings-achievement","60","178","2.97","","",
"Sea of Thieves","Tome of Power IV","https://www.trueachievements.com/a290157/tome-of-power-iv-achievement","5","14","2.97","Festival of Giving","",
"Project Winter","Well Done","https://www.trueachievements.com/a319301/well-done-achievement","20","59","2.97","","",
"Immortals Fenyx Rising","Putting in Overtime","https://www.trueachievements.com/a320544/putting-in-overtime-achievement","65","193","2.97","A New God","",
"Moving Out","Oh the humanity","https://www.trueachievements.com/a322017/oh-the-humanity-achievement","50","148","2.97","Movers in Paradise","",
"Worms Rumble","Three Sir!","https://www.trueachievements.com/a325357/three-sir-achievement","30","89","2.97","","",
"Sniper Elite 4","Untouchable","https://www.trueachievements.com/a233220/untouchable-achievement","20","59","2.97","Deathstorm Part 2: Infiltration","",
"Jurassic World Evolution","The Next Step","https://www.trueachievements.com/a264102/the-next-step-achievement","70","208","2.98","Secrets of Dr. Wu","",
"Opus: Echo of Starsong – Full Bloom Edition","Chapter 3: Part Two","https://www.trueachievements.com/a368564/chapter-3-part-two-achievement","10","29","2.98","","",
"Gems of War","The Land Down Under","https://www.trueachievements.com/a265529/the-land-down-under-achievement","10","29","2.98","Title Update 12 - Patch 4.2","",
"Halo: The Master Chief Collection","Speedy One One Seven","https://www.trueachievements.com/a193327/speedy-one-one-seven-achievement","10","29","2.98","","",
"Halo: The Master Chief Collection","Tank Beats Everything","https://www.trueachievements.com/a288641/tank-beats-everything-achievement","10","29","2.98","Halo Reach: Campaign","",
"Forza Horizon 2","Porsche Pro","https://www.trueachievements.com/a202022/porsche-pro-achievement","50","149","2.98","Porsche Expansion","",
"Knockout City","Well on Your Way","https://www.trueachievements.com/a328171/well-on-your-way-achievement","20","59","2.98","","True",
"World War Z","Burglar","https://www.trueachievements.com/a271395/burglar-achievement","20","59","2.98","","",
"Halo: The Master Chief Collection","Siege of Ivory Tower","https://www.trueachievements.com/a193300/siege-of-ivory-tower-achievement","5","14","2.98","","",
"Call of Duty: Black Ops 4","Cold War Remedy","https://www.trueachievements.com/a261540/cold-war-remedy-achievement","30","89","2.98","Classified","",
"Bridge Constructor Portal","Profound Portal Proficiency","https://www.trueachievements.com/a287101/profound-portal-proficiency-achievement","30","89","2.98","Portal Proficiency","",
"Call of Duty: Black Ops 4","Trial by Ordeal","https://www.trueachievements.com/a265935/trial-by-ordeal-achievement","30","89","2.98","Dead of the Night","",
"Plants vs. Zombies Garden Warfare 2","King of Autumn","https://www.trueachievements.com/a212857/king-of-autumn-achievement","25","74","2.98","","",
"Battlefield 1","Maître d'Armes","https://www.trueachievements.com/a231145/maitre-darmes-achievement","100","299","2.99","They Shall Not Pass","",
"Super Mega Baseball 2","We're Back In This","https://www.trueachievements.com/a251164/were-back-in-this-achievement","10","29","2.99","","",
"Halo: The Master Chief Collection","Watchful","https://www.trueachievements.com/a201821/watchful-achievement","5","14","2.99","Halo 3: ODST","",
"Halo Infinite","Stick Around","https://www.trueachievements.com/a376257/stick-around-achievement","20","59","2.99","Winter Update","",
"Friday the 13th: The Game","Let's Split Up","https://www.trueachievements.com/a234675/lets-split-up-achievement","10","29","2.99","","",
"LEGO Marvel Super Heroes 2","Comic Book Collector","https://www.trueachievements.com/a244147/comic-book-collector-achievement","25","74","2.99","","",
