"GameName","AchievementName","AchievementPageURL","Gamerscore","TAScore","TARatio","DLCName","UnlockDate",
"Young Souls","Faster Than His Shadow","https://www.trueachievements.com/a355299/faster-than-his-shadow-achievement","25","67","2.69","","2022-12-28T21:26:16.000Z",
"Young Souls","Top Gear","https://www.trueachievements.com/a355313/top-gear-achievement","25","66","2.65","","2022-12-28T20:35:45.000Z",
"Young Souls","Beast Rider","https://www.trueachievements.com/a355306/beast-rider-achievement","10","26","2.67","","2022-12-28T20:26:44.000Z",
"Young Souls","She Became One With Her Machine","https://www.trueachievements.com/a355298/she-became-one-with-her-machine-achievement","25","65","2.6","","2022-12-28T20:13:47.000Z",
"Young Souls","I'm So Fancy","https://www.trueachievements.com/a355314/im-so-fancy-achievement","25","60","2.43","","2022-12-28T19:55:13.000Z",
"Gunfire Reborn","Die After Revival","https://www.trueachievements.com/a374950/die-after-revival-achievement","6","10","1.71","","2022-12-28T18:50:09.000Z",
"Gunfire Reborn","Gas Attack","https://www.trueachievements.com/a374939/gas-attack-achievement","7","12","1.79","","2022-12-28T18:40:49.000Z",
"Gunfire Reborn","Easy Win","https://www.trueachievements.com/a374985/easy-win-achievement","8","15","1.99","","2022-12-28T18:35:23.000Z",
"Gunfire Reborn","Thunder Outrage","https://www.trueachievements.com/a374953/thunder-outrage-achievement","6","9","1.51","","2022-12-28T18:35:11.000Z",
"Gunfire Reborn","Generous Boss","https://www.trueachievements.com/a374956/generous-boss-achievement","19","70","3.7","","2022-12-28T06:06:59.000Z",
"Gunfire Reborn","Elementary Upgrade","https://www.trueachievements.com/a374945/elementary-upgrade-achievement","1","1","1.07","","2022-12-28T05:47:10.000Z",
"Gunfire Reborn","Blacksmith's Apprentice","https://www.trueachievements.com/a374947/blacksmiths-apprentice-achievement","2","2","1.07","","2022-12-28T05:38:49.000Z",
"Gunfire Reborn","New Beginning","https://www.trueachievements.com/a374948/new-beginning-achievement","1","1","1.01","","2022-12-28T05:32:35.000Z",
"Gunfire Reborn","First Blood","https://www.trueachievements.com/a374946/first-blood-achievement","1","1","1.01","","2022-12-28T05:29:12.000Z",
"Gunfire Reborn","Rookie","https://www.trueachievements.com/a374944/rookie-achievement","1","1","1.03","","2022-12-28T05:26:29.000Z",
"Gunfire Reborn","An Eye for Detail","https://www.trueachievements.com/a374943/an-eye-for-detail-achievement","2","2","1.17","","2022-12-28T05:25:59.000Z",
"Tom Clancy's Rainbow Six Extraction","Don't Talk to Rangers","https://www.trueachievements.com/a330340/dont-talk-to-rangers-achievement","15","35","2.39","","2022-12-28T03:36:52.000Z",
"Human Fall Flat","Just walked in","https://www.trueachievements.com/a372448/just-walked-in-achievement","40","208","5.22","Tower","2022-12-27T22:44:06.000Z",
"Human Fall Flat","Foot in the door","https://www.trueachievements.com/a372447/foot-in-the-door-achievement","40","204","5.12","Tower","2022-12-27T21:55:04.000Z",
"Human Fall Flat","Time saver","https://www.trueachievements.com/a372445/time-saver-achievement","40","222","5.55","Tower","2022-12-27T21:49:34.000Z",
"Human Fall Flat","Out of the orbinary","https://www.trueachievements.com/a372446/out-of-the-orbinary-achievement","40","220","5.51","Tower","2022-12-27T21:45:42.000Z",
"Among Us","I CAN BE YOUR ANGLE","https://www.trueachievements.com/a379438/i-can-be-your-angle-achievement","30","79","2.64","Hide n Seek","2022-12-27T20:37:06.000Z",
"Among Us","BUT YOU CAN HIDE","https://www.trueachievements.com/a379440/but-you-can-hide-achievement","30","273","9.1","Hide n Seek","2022-12-27T20:25:56.000Z",
"Among Us","YOU CAN'T RUN","https://www.trueachievements.com/a379439/you-cant-run-achievement","15","68","4.53","Hide n Seek","2022-12-27T19:15:24.000Z",
"Among Us","BUT YOU CAN'T HIDE","https://www.trueachievements.com/a379442/but-you-cant-hide-achievement","30","335","11.16","Hide n Seek","2022-12-27T18:54:56.000Z",
"Among Us","YOU CAN RUN","https://www.trueachievements.com/a379441/you-can-run-achievement","15","147","9.81","Hide n Seek","2022-12-27T18:19:48.000Z",
"Among Us","TRUST NO ONE","https://www.trueachievements.com/a379437/trust-no-one-achievement","15","40","2.68","Hide n Seek","2022-12-27T17:15:13.000Z",
"Among Us","HIDDEN TALENT","https://www.trueachievements.com/a379434/hidden-talent-achievement","15","37","2.52","Hide n Seek","2022-12-27T06:24:36.000Z",
"Among Us","PERFORM UNDER PRESSURE","https://www.trueachievements.com/a379436/perform-under-pressure-achievement","15","52","3.51","Hide n Seek","2022-12-27T06:23:01.000Z",
"Among Us","NO ESCAPE","https://www.trueachievements.com/a379435/no-escape-achievement","15","45","3","Hide n Seek","2022-12-27T06:17:20.000Z",
"NORCO","Congrats :(","https://www.trueachievements.com/a356299/congrats--achievement","100","185","1.85","","2022-12-27T05:35:31.000Z",
"NORCO","Family Reunion","https://www.trueachievements.com/a356308/family-reunion-achievement","50","101","2.02","","2022-12-27T05:35:06.000Z",
"NORCO","Will you make it out alive?","https://www.trueachievements.com/a356318/will-you-make-it-out-alive-achievement","20","40","2.02","","2022-12-27T05:28:51.000Z",
"NORCO","Like Pawpaw! Like Pawpaw!","https://www.trueachievements.com/a356323/like-pawpaw-like-pawpaw-achievement","10","18","1.84","","2022-12-27T05:07:04.000Z",
"NORCO","Ditch Man Dead","https://www.trueachievements.com/a356327/ditch-man-dead-achievement","10","24","2.42","","2022-12-27T04:43:11.000Z",
"NORCO","Bye Bye Brucey","https://www.trueachievements.com/a356311/bye-bye-brucey-achievement","50","100","2","","2022-12-27T04:42:01.000Z",
"NORCO","Mister Monkey Man","https://www.trueachievements.com/a356329/mister-monkey-man-achievement","20","48","2.43","","2022-12-27T04:41:44.000Z",
"NORCO","Wet Monkey","https://www.trueachievements.com/a356328/wet-monkey-achievement","20","37","1.88","","2022-12-27T04:25:37.000Z",
"NORCO","Network Trouble","https://www.trueachievements.com/a356320/network-trouble-achievement","20","48","2.4","","2022-12-27T04:20:26.000Z",
"NORCO","Terminal Network Meltdown","https://www.trueachievements.com/a356321/terminal-network-meltdown-achievement","20","46","2.33","","2022-12-27T04:20:24.000Z",
"NORCO","Carnival Pig","https://www.trueachievements.com/a356310/carnival-pig-achievement","20","46","2.3","","2022-12-27T02:48:19.000Z",
"NORCO","Meter","https://www.trueachievements.com/a356313/meter-achievement","20","37","1.85","","2022-12-27T02:30:33.000Z",
"NORCO","Orphan's Knock","https://www.trueachievements.com/a356324/orphans-knock-achievement","20","48","2.41","","2022-12-27T02:29:20.000Z",
"NORCO","Master of Confusion","https://www.trueachievements.com/a356302/master-of-confusion-achievement","100","189","1.89","","2022-12-27T01:35:48.000Z",
"NORCO","Metairie Angels","https://www.trueachievements.com/a356325/metairie-angels-achievement","20","48","2.4","","2022-12-27T01:11:28.000Z",
"NORCO","LeBluggalo","https://www.trueachievements.com/a356309/lebluggalo-achievement","20","46","2.32","","2022-12-27T01:08:37.000Z",
"NORCO","Act 2","https://www.trueachievements.com/a356297/act-2-achievement","50","90","1.81","","2022-12-27T01:06:43.000Z",
"NORCO","HO HO HO","https://www.trueachievements.com/a356319/ho-ho-ho-achievement","20","49","2.48","","2022-12-27T00:18:48.000Z",
"NORCO","Pawpaw's Sprinkle","https://www.trueachievements.com/a356307/pawpaws-sprinkle-achievement","10","19","1.92","","2022-12-27T00:17:22.000Z",
"NORCO","Garrett Drip","https://www.trueachievements.com/a356312/garrett-drip-achievement","20","38","1.93","","2022-12-27T00:06:03.000Z",
"NORCO","Haunt Your Lonely Days","https://www.trueachievements.com/a356314/haunt-your-lonely-days-achievement","20","41","2.05","","2022-12-26T20:32:17.000Z",
"NORCO","JOY","https://www.trueachievements.com/a356306/joy-achievement","20","38","1.94","","2022-12-26T19:44:06.000Z",
"NORCO","Showgoer's Tale","https://www.trueachievements.com/a356315/showgoers-tale-achievement","20","37","1.85","","2022-12-26T19:01:21.000Z",
"NORCO","Cats and Dogs","https://www.trueachievements.com/a356298/cats-and-dogs-achievement","20","50","2.5","","2022-12-26T18:05:00.000Z",
"NORCO","Fake ring","https://www.trueachievements.com/a356326/fake-ring-achievement","20","36","1.83","","2022-12-26T17:49:45.000Z",
"NORCO","Act 1","https://www.trueachievements.com/a356296/act-1-achievement","25","38","1.54","","2022-12-26T06:08:21.000Z",
"NORCO","Bayou Boss","https://www.trueachievements.com/a356316/bayou-boss-achievement","20","50","2.51","","2022-12-26T06:03:52.000Z",
"NORCO","Gatorcase","https://www.trueachievements.com/a356317/gatorcase-achievement","20","35","1.77","","2022-12-26T05:46:53.000Z",
"NORCO","Forget It","https://www.trueachievements.com/a356322/forget-it-achievement","20","48","2.42","","2022-12-26T05:24:33.000Z",
"NORCO","Félicette","https://www.trueachievements.com/a356305/felicette-achievement","60","95","1.58","","2022-12-26T05:11:34.000Z",
"NORCO","Black Ink of the Mind","https://www.trueachievements.com/a356301/black-ink-of-the-mind-achievement","50","71","1.42","","2022-12-26T05:06:45.000Z",
"NORCO","Class Traitor","https://www.trueachievements.com/a356304/class-traitor-achievement","20","30","1.52","","2022-12-26T04:43:45.000Z",
"Sea of Thieves","The Quartermaster","https://www.trueachievements.com/a366442/the-quartermaster-achievement","10","49","4.95","Season Seven","2022-12-26T04:18:38.000Z",
"NORCO","Full of Grace","https://www.trueachievements.com/a356303/full-of-grace-achievement","20","45","2.25","","2022-12-26T04:10:59.000Z",
"NORCO","Dim Illumination","https://www.trueachievements.com/a356300/dim-illumination-achievement","25","28","1.13","","2022-12-26T04:06:01.000Z",
"NORCO","Primal Stare","https://www.trueachievements.com/a356295/primal-stare-achievement","20","20","1.02","","2022-12-26T04:04:43.000Z",
"Kill It With Fire","Ultimate Exterminator","https://www.trueachievements.com/a321640/ultimate-exterminator-achievement","80","212","2.65","","2022-12-26T03:53:47.000Z",
"Kill It With Fire","MLG Pro","https://www.trueachievements.com/a321660/mlg-pro-achievement","40","117","2.94","","2022-12-26T02:47:52.000Z",
"Kill It With Fire","Eclectic Tastes","https://www.trueachievements.com/a321643/eclectic-tastes-achievement","40","84","2.11","","2022-12-26T02:45:36.000Z",
"Kill It With Fire","Knowledge Is Power","https://www.trueachievements.com/a321641/knowledge-is-power-achievement","80","222","2.78","","2022-12-26T02:45:36.000Z",
"Kill It With Fire","Smarter, Not Harder","https://www.trueachievements.com/a321639/smarter-not-harder-achievement","80","220","2.75","","2022-12-26T02:45:36.000Z",
"Kill It With Fire","Lilliputian Commando","https://www.trueachievements.com/a321658/lilliputian-commando-achievement","40","113","2.84","","2022-12-26T02:36:24.000Z",
"Kill It With Fire","Unintended Consequences","https://www.trueachievements.com/a321645/unintended-consequences-achievement","150","411","2.74","","2022-12-25T22:04:51.000Z",
"Kill It With Fire","High Voltage","https://www.trueachievements.com/a321638/high-voltage-achievement","80","231","2.88","","2022-12-25T22:01:42.000Z",
"Kill It With Fire","Out of Business","https://www.trueachievements.com/a321654/out-of-business-achievement","20","53","2.65","","2022-12-25T21:59:57.000Z",
"Kill It With Fire","The Only Way To Be Sure","https://www.trueachievements.com/a321642/the-only-way-to-be-sure-achievement","40","81","2.04","","2022-12-25T21:24:46.000Z",
"Kill It With Fire","Sub-Par","https://www.trueachievements.com/a321653/subpar-achievement","20","47","2.39","","2022-12-25T21:05:22.000Z",
"Kill It With Fire","Jam This","https://www.trueachievements.com/a321652/jam-this-achievement","10","25","2.57","","2022-12-25T05:50:42.000Z",
"Kill It With Fire","Line of Succession","https://www.trueachievements.com/a321655/line-of-succession-achievement","20","55","2.78","","2022-12-25T05:44:48.000Z",
"Kill It With Fire","Tiny Game Hunter","https://www.trueachievements.com/a321644/tiny-game-hunter-achievement","20","39","1.96","","2022-12-25T04:53:22.000Z",
"Kill It With Fire","That's All Folks","https://www.trueachievements.com/a321651/thats-all-folks-achievement","30","65","2.17","","2022-12-25T03:20:57.000Z",
"Kill It With Fire","Extreme Landscaping","https://www.trueachievements.com/a321650/extreme-landscaping-achievement","30","64","2.16","","2022-12-25T03:00:19.000Z",
"Kill It With Fire","Blind Justice","https://www.trueachievements.com/a321659/blind-justice-achievement","20","34","1.7","","2022-12-25T02:34:48.000Z",
"Peggle 2","Found So Many Contraptions","https://www.trueachievements.com/a183174/found-so-many-contraptions-achievement","50","75","1.5","","2022-12-24T20:19:47.000Z",
"Peggle 2","Opt-in","https://www.trueachievements.com/a183180/optin-achievement","25","39","1.58","","2022-12-24T19:39:52.000Z",
"Peggle 2","Coolest Clear","https://www.trueachievements.com/a183188/coolest-clear-achievement","50","94","1.88","","2022-12-24T19:35:30.000Z",
"Gorogoa","Old is New","https://www.trueachievements.com/a252448/old-is-new-achievement","100","178","1.78","","2022-12-24T19:03:45.000Z",
"Gorogoa","But Why?","https://www.trueachievements.com/a252447/but-why-achievement","50","135","2.71","","2022-12-24T18:54:54.000Z",
"Gorogoa","Devotion","https://www.trueachievements.com/a252445/devotion-achievement","100","143","1.43","","2022-12-24T18:54:54.000Z",
"Gorogoa","Dexterity","https://www.trueachievements.com/a252446/dexterity-achievement","50","139","2.78","","2022-12-24T18:54:54.000Z",
"Gorogoa","Fifth Fruit","https://www.trueachievements.com/a252442/fifth-fruit-achievement","100","142","1.42","","2022-12-24T18:49:23.000Z",
"Gorogoa","Fourth Fruit","https://www.trueachievements.com/a252441/fourth-fruit-achievement","100","138","1.38","","2022-12-24T18:43:27.000Z",
"Gorogoa","Third Fruit","https://www.trueachievements.com/a252440/third-fruit-achievement","100","126","1.26","","2022-12-24T18:34:38.000Z",
"Gorogoa","Right Wrong","https://www.trueachievements.com/a252443/right-wrong-achievement","100","181","1.81","","2022-12-24T18:32:12.000Z",
"Gorogoa","First Try","https://www.trueachievements.com/a252444/first-try-achievement","100","203","2.03","","2022-12-24T18:25:05.000Z",
"Gorogoa","Second Fruit","https://www.trueachievements.com/a252439/second-fruit-achievement","100","109","1.09","","2022-12-24T18:16:30.000Z",
"Gorogoa","First Fruit","https://www.trueachievements.com/a252438/first-fruit-achievement","100","100","1","","2022-12-24T18:04:45.000Z",
"Kill It With Fire","From Downtown","https://www.trueachievements.com/a321657/from-downtown-achievement","40","81","2.04","","2022-12-24T06:11:44.000Z",
"Kill It With Fire","Oil Boom","https://www.trueachievements.com/a321649/oil-boom-achievement","10","15","1.55","","2022-12-24T06:09:44.000Z",
"Kill It With Fire","Live by the Sword...","https://www.trueachievements.com/a321661/live-by-the-sword-achievement","20","40","2.01","","2022-12-24T06:08:43.000Z",
"Kill It With Fire","Spick and Span","https://www.trueachievements.com/a321648/spick-and-span-achievement","30","81","2.7","","2022-12-24T03:56:34.000Z",
"Kill It With Fire","Just say NOPE","https://www.trueachievements.com/a321656/just-say-nope-achievement","80","113","1.41","","2022-12-24T03:47:23.000Z",
"Kill It With Fire","Sending a Message","https://www.trueachievements.com/a321647/sending-a-message-achievement","10","22","2.24","","2022-12-24T03:19:51.000Z",
"LEGO Batman 3: Beyond Gotham","Nok Nok!","https://www.trueachievements.com/a194286/nok-nok-achievement","20","41","2.06","","2022-12-24T01:04:50.000Z",
"LEGO Batman 3: Beyond Gotham","Everyone Loves Bouncing","https://www.trueachievements.com/a194279/everyone-loves-bouncing-achievement","20","41","2.05","","2022-12-24T00:54:55.000Z",
